"","model_scenario","Category","Variable","2020","2030","2040","2050","2060","2070","2080","2090","2100"
"210","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Gas|w/o CCS",756.075162188595,1076.79191962762,1512.64725129884,2635.64154958038,3552.69495936171,3758.38641362231,4152.66370222962,5045.58121157174,6049.02255499322
"211","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Geothermal",4.5652965359728,51.0068937001198,127.197007132967,199.407313257087,279.755068482403,346.609416054514,482.845352674974,555.503447470743,642.1237017688
"212","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Hydro",631.106549785677,1260.99157234589,1784.63567401138,2133.23669065618,2422.89925973656,2756.81155618689,3248.27282169202,3920.69138950867,4535.23849523654
"213","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Non-Biomass Renewables",1886.84539543124,8905.67203089164,14763.5728469752,20567.9759235123,29069.6859683665,37704.6790674799,50662.8201272525,64678.7302536511,84925.8069678846
"214","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Nuclear",112.382389789959,430.262120574634,1039.5803394837,1935.67209666592,3141.47830956683,4261.51266391234,4855.93897645519,5875.10152868421,5935.92362119982
"215","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Oil",137.644752734071,137.786585320763,140.021715482763,140.706414867379,140.706414867379,140.706414867379,140.706414867379,140.706414867379,140.706414867379
"216","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Oil|w/ CCS",0,0,0,0,0,0,0,0,0
"217","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Oil|w/o CCS",137.644752734071,137.786585320763,140.021715482763,140.706414867379,140.706414867379,140.706414867379,140.706414867379,140.706414867379,140.706414867379
"218","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Renewables (incl. Biomass)",1948.5497581783,8968.95404069752,14826.8548567811,20665.5192521329,29169.6151487149,37831.2584450417,50830.5498520496,64855.2619660997,85146.9860186634
"219","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Solar",614.350701986287,4902.78755338333,8214.83858270113,11947.1705944518,17892.7926820179,23121.5540325599,32327.066076015,41510.735160596,54726.3564924577
"220","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Solar|CSP",8.34023858466553,33.4449328156673,84.7321448215942,237.519671622324,571.614740264318,1433.13698509147,3419.08658855614,4224.54933426394,5712.68261878254
"221","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Solar|PV",606.010463401622,4869.34262056766,8130.10643787954,11709.6509228295,17321.1779417536,21688.4170474684,28907.9794874589,37286.1858263321,49013.6738736752
"222","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Wind",636.8228471233,2690.8860114623,4636.90158312976,6288.16132514723,8474.23895812964,11479.7040626786,14604.6358768704,18691.8002560757,25022.0882784215
"223","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Wind|Offshore",37.7122085412569,54.3978392891899,104.615539171384,191.204084400972,191.204084400972,191.204084400972,259.885504519859,536.631925130583,1090.63654229724
"224","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Electricity|Wind|Onshore",599.110638582044,2636.48817217311,4532.28604395838,6096.95724074626,8283.03487372866,11288.4999782776,14344.7503723506,18155.1683309451,23931.4517361243
"225","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Gases|Biomass",1.29007801413536,23.3326026151354,49.9216760166741,95.1604747193863,99.8078241323788,105.781395626281,109.194674280916,125.123153041631,147.68402033536
"226","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Gases|Biomass|w/o CCS",1.29007801413536,23.3326026151354,49.9216760166741,95.1604747193863,99.8078241323788,105.781395626281,109.194674280916,125.123153041631,147.68402033536
"227","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Gases|Coal",0,0,0,0,0,0,0,0,0
"228","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Gases|Coal|w/o CCS",0,0,0,0,0,0,0,0,0
"229","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Hydrogen|Biomass",0,0.894051129952895,19.949966800114,102.699627336788,286.573459223657,537.324880946738,615.325839546906,828.729730089571,1028.45681546206
"230","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Hydrogen|Biomass|w/ CCS",0,0.894051129952895,19.949966800114,102.699627336788,286.573459223657,537.324880946738,615.325839546906,828.729730089571,1028.45681546206
"231","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Hydrogen|Biomass|w/o CCS",0,0,0,0,0,0,0,0,0
"232","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Hydrogen|Coal",0,14.2868952204266,48.2368053748229,86.1120443162676,121.938869307573,169.314376668097,258.507696704109,425.080341935064,494.962137399579
"233","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Hydrogen|Coal|w/ CCS",0,14.2868952204266,48.2368053748229,86.1120443162676,121.938869307573,169.314376668097,258.507696704109,425.080341935064,494.962137399579
"234","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Hydrogen|Coal|w/o CCS",0,0,0,0,0,0,0,0,0
"235","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Hydrogen|Electricity",4.38176810741425,4.38176810741425,17.7289925007137,98.4908255568741,357.318389710205,973.389337494705,1881.26350291261,2390.47015333042,3133.34515620313
"236","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Hydrogen|Gas",0,3.34881179927309,35.1887983207713,123.919838248962,288.45795098776,490.721666594801,591.120965169755,769.975796532747,1163.4736703851
"237","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Hydrogen|Gas|w/ CCS",0,3.34881179927309,35.1887983207713,123.919838248962,288.45795098776,490.721666594801,591.120965169755,769.975796532747,1163.4736703851
"238","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Hydrogen|Gas|w/o CCS",0,0,0,0,0,0,0,0,0
"239","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Liquids|Biomass",142.525847774003,147.155826763396,167.467242342904,183.027187938572,228.608044479616,306.462523581908,431.575392304479,683.343869349204,860.314190370979
"240","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Liquids|Biomass|w/ CCS",0,4.62997898939352,24.9413945689011,40.5013401645696,86.082196705613,163.936675807905,289.049544530476,540.818021575201,717.788342596977
"241","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Liquids|Biomass|w/o CCS",142.525847774003,142.525847774003,142.525847774003,142.525847774003,142.525847774003,142.525847774003,142.525847774003,142.525847774003,142.525847774003
"242","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Liquids|Coal",5.30913580999999,11.1204094637556,11.1204094637556,11.1204094637556,11.1204094637556,11.1204094637556,11.1204094637556,11.1204094637556,11.1204094637556
"243","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Liquids|Coal|w/ CCS",0,3.25922275555555,3.25922275555555,3.25922275555555,3.25922275555555,3.25922275555555,3.25922275555555,3.25922275555555,3.25922275555555
"244","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Liquids|Coal|w/o CCS",5.30913580999999,7.86118670820002,7.86118670820002,7.86118670820002,7.86118670820002,7.86118670820002,7.86118670820002,7.86118670820002,7.86118670820002
"245","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Liquids|Gas",14.2501889981706,15.5584397436129,15.5584397436129,15.5584397436129,15.5584397436129,15.5584397436129,15.5584397436129,15.5584397436129,15.5584397436129
"246","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Liquids|Gas|w/ CCS",0,0,0,0,0,0,0,0,0
"247","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Liquids|Gas|w/o CCS",14.2501889981706,15.5584397436129,15.5584397436129,15.5584397436129,15.5584397436129,15.5584397436129,15.5584397436129,15.5584397436129,15.5584397436129
"248","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Cumulative Capacity|Liquids|Oil",3552.28410579731,5432.80045879043,6558.96922995791,7461.63124446145,8669.89958167924,8980.51022198147,9224.09072038332,9540.72012768978,9688.84851451986
"249","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Gases|Biomass|w/o CCS",0,0,0,0,0,0,0,0,0
"250","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Gases|Coal|w/o CCS",0,0,0,0,0,0,0,0,0
"251","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Hydrogen|Biomass|w/ CCS",0,0,0,0,0,0,0,0,0
"252","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Hydrogen|Biomass|w/o CCS",0,0,0,0,0,0,0,0,0
"253","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Hydrogen|Coal|w/ CCS",0,0,0,0,0,0,0,0,0
"254","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Hydrogen|Coal|w/o CCS",0,0,0,0,0,0,0,0,0
"255","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Hydrogen|Electricity",0,0,0,0,0,0,0,0,0
"256","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Hydrogen|Gas|w/ CCS",0,0,0,0,0,0,0,0,0
"257","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Hydrogen|Gas|w/o CCS",0,0,0,0,0,0,0,0,0
"258","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Liquids|Biomass|w/ CCS",0,0,0,0,0,0,0,0,0
"259","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Liquids|Biomass|w/o CCS",0,0,0,0,0,0,0,0,0
"260","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Liquids|Coal|w/ CCS",0,0,0,0,0,0,0,0,0
"261","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Liquids|Coal|w/o CCS",0,0,0,0,0,0,0,0,0
"262","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Liquids|Gas|w/ CCS",0,0,0,0,0,0,0,0,0
"263","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Efficiency|Liquids|Gas|w/o CCS",0,0,0,0,0,0,0,0,0
"264","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|BC",6.33919482578505,4.64187979296,3.93026279336581,3.31977793578553,2.88845265318911,2.46786201648829,2.03714797472081,1.7341198751725,1.66726601829397
"265","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|BC|AFOLU",2.356255,1.57195313225719,1.40473822525005,1.26703015886817,1.19129342672035,1.1664071349803,1.14843769762404,1.1367969958015,1.10276833761023
"266","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|BC|Energy",3.91363957023416,3.00283649119476,2.46557157312091,2.0039813523271,1.65674193388777,1.26921280345586,0.863697025514587,0.578780919680494,0.551798613657182
"267","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|BC|Energy|Demand|Industry",0.628610562855285,0.411975563734705,0.186862460833909,0.0552958616863585,0.0474736240322117,0.0408312247592736,0.0391609572623568,0.0326564760839896,0.0231370666025995
"268","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|BC|Energy|Demand|Residential and Commercial",2.4708112411945,1.9619538785611,1.77692162481276,1.51908803688866,1.1993709873288,0.837677401216894,0.451390225324232,0.187862528188475,0.185170040993486
"269","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|BC|Energy|Demand|Transportation",0.65141746113659,0.55874597178161,0.474537063158353,0.410640021788531,0.39180496333444,0.374194903959393,0.357784640799651,0.3435215638876,0.328240166691416
"270","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|BC|Energy|Supply",0.162800305047784,0.0701610771173467,0.0272504243158928,0.0189574319635514,0.0180923591923281,0.016509273520302,0.0153612021283476,0.0147403515204296,0.0152513393696797
"271","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4",352.952046632325,253.537654129644,217.031948625994,178.865631187629,163.196006938932,153.173531413616,147.969270348467,143.120860439493,138.209237902044
"272","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4|AFOLU",155.5091189,125.527626196115,112.382334261392,101.086238183833,93.7369274893905,87.1476972701188,85.1861173237488,81.5888878298008,77.4965716536082
"273","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4|AFOLU|Agriculture",132.7441,111.923010926562,100.529017410563,90.5990127620057,84.1527521638724,77.7156632895516,76.0816677896262,73.1539192467202,69.8739308512918
"274","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4|AFOLU|Agriculture|Livestock",110.9357,93.7144841393437,84.81404153291,76.9183495891395,72.1845738193868,67.6825980977228,66.7277909842837,64.6679383726675,62.1881842089054
"275","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4|AFOLU|Agriculture|Livestock|Enteric Fermentation",99.8209,87.0100847718125,79.1076699892475,71.7593311020244,67.1218557016206,62.850375494561,61.8960881445646,59.9271360064878,57.5932215353918
"276","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4|AFOLU|Agriculture|Livestock|Manure Management",11.1148,6.70439936753125,5.70637154366252,5.1590184871151,5.06271811776618,4.8322226031617,4.83170283971905,4.74080236617977,4.59496267351363
"277","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4|AFOLU|Agriculture|Rice",21.8084,18.2085267872188,15.7149758776534,13.6806631728663,11.9681783444857,10.0330651918288,9.35387680534246,8.48598087405263,7.6857466423864
"278","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4|Energy",115.687312664002,52.8374862654516,37.7372138047167,29.3444428842565,28.8661519074344,28.5922865149933,28.0197277259592,30.4157036523567,33.4704267114018
"279","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4|Energy|Demand|Industry",0.686536009879486,0.694283789414315,0.608342334090673,0.55060703322363,0.504804205685897,0.455191257595617,0.479252993046873,0.500080087902155,0.514183299777341
"280","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4|Energy|Demand|Residential and Commercial",14.8959810970513,12.8218527942425,10.2560729347266,8.0486925830703,5.93612582727994,3.79608474627471,1.48891343217795,0.332578081784803,0.327357419585693
"281","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4|Energy|Demand|Transportation",1.3226893748254,1.28102304826532,0.975127124511208,0.563814518228207,0.42882394426409,0.295093937519716,0.187912091306121,0.135708436790168,0.0658447412175283
"282","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CH4|Energy|Supply",98.7821061822461,38.0403266335294,25.8976714113882,20.1813287497344,21.9963979302044,24.0459165736033,25.8636492094282,29.4473370458796,32.5630412508213
"283","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO",803.887236104758,604.994152512231,514.696686531062,436.41778183009,385.589045474473,336.126986008706,286.147162181436,253.381697982101,233.459141888123
"284","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2",43627.9061671967,24279.7177717518,16774.3821757664,11497.4355014529,8945.18914816872,5518.18785784982,3054.69174144167,1895.28442026178,1055.0860142054
"285","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|AFOLU",5470.96916666667,537.352466355156,-810.361153005207,-2040.05213250888,-3099.89833736654,-4080.24693186997,-4889.46359124153,-5445.34097741757,-5682.50944297016
"286","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy",36248.1631122293,21961.0381630608,16000.6535958573,12167.4665754942,10792.7128949996,8252.87884736463,6513.87098005288,5877.37042484011,5264.98898930533
"287","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy and Industrial Processes",38156.93700053,23742.3653053966,17584.7433287716,13537.4876339617,12045.0874855353,9598.43478971979,7944.1553326832,7340.62539767935,6737.59545717556
"288","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Demand",19854.3789592806,16541.8697101808,13328.5763399918,11101.0283365507,10925.338933692,9884.99228398583,8850.25998321385,8582.24601328811,8469.98249240232
"289","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Demand|AFOFI",0,0,0,0,0,0,0,0,0
"290","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Demand|Industry",6073.98537032982,3489.89785769442,2373.7977712448,2127.14972270308,2077.08279553627,1732.96477246019,1408.20446123019,1261.64618752527,1000.95348832719
"291","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Demand|Other Sector",2701.70467734845,2817.19911865198,2926.32086761918,2872.54517514248,2661.51575848394,2286.7420654958,2015.41865852982,1954.19906570727,1984.9745262783
"292","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Demand|Residential and Commercial",3312.27327245669,2355.39788406045,1639.42879354819,1035.12526209078,756.026057828213,620.683520762478,591.197185720857,484.014428755557,422.739622953318
"293","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Demand|Transportation",7766.41563914563,7879.37484977394,6389.02890757966,5066.20817661434,5430.71432184359,5244.60192526737,4835.43967773299,4882.38633130001,5061.31485484351
"294","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Supply",16393.7841529487,5419.16845287997,2672.07725586549,1066.43823894355,-132.626038692371,-1632.11343662121,-2336.38900316098,-2704.875588448,-3204.99350309699
"295","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Supply|Electricity",13092.68061825,3290.44286725648,1110.18968577484,312.606125072019,84.5222446936759,-27.7988800146744,-272.09472654832,-217.390588606578,-291.399353850868
"296","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Supply|Gases",1010.89900021382,701.623647307476,531.707451301879,60.2970943893243,-677.636899601911,-1575.46662551371,-1414.51981356585,-929.755175926242,-870.181782572218
"297","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Supply|Heat",888.823812032489,386.109905570236,276.118415272479,205.768152357276,180.996394762191,160.288802947937,199.382576815227,199.136871034408,185.801041419895
"298","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Supply|Liquids",1401.38072245235,1040.99203274578,754.061703516291,487.76686712493,279.492221453673,-189.13673404076,-849.157039862035,-1756.86669494959,-2229.21340809379
"299","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Energy|Supply|Solids",0,0,0,0,0,0,0,0,0
"300","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO2|Industrial Processes",1908.77388830073,1781.32714233586,1584.08973291428,1370.0210584675,1252.37459053562,1345.55594235516,1430.28435263032,1463.25497283924,1472.60646787023
"301","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO|AFOLU",407.074026,260.437385095323,231.279909055042,208.402156766448,196.205053869679,192.630094763325,188.347191029458,182.2623531925,172.351814018248
"302","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO|Energy",324.884624100764,270.369671626408,218.002738104598,172.576506018848,140.156267146698,100.566770859833,61.2551442881114,40.7483112700909,36.5770471472062
"303","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO|Energy|Demand|Industry",24.248256392731,17.3486489092478,9.61726597651569,5.21703132843117,4.98130695142571,4.57385482819386,4.99558578740417,5.37319682522183,5.74016124254829
"304","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO|Energy|Demand|Residential and Commercial",199.664352063121,169.204574556049,145.546581605314,118.073490878709,88.1923963530195,57.8620327060923,25.1752045787549,8.57231280371859,8.07838915783132
"305","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO|Energy|Demand|Transportation",94.9246349333364,79.8436822241933,59.9686985419366,46.7400152226939,44.509060377716,35.8430212788957,29.0798132053804,24.9466538355659,20.9296046053835
"306","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|CO|Energy|Supply",6.04738071157544,3.97276593691806,2.87019198083198,2.54596858901402,2.47350346453653,2.28786204665131,2.00454071657201,1.85614780558456,1.82889214144309
"307","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|F-Gases",1447.12702963658,891.198744970025,968.488615701504,1049.2872294083,1102.24722246401,1140.85314375238,1177.94777104582,1212.50659749733,1247.41276734364
"308","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|HFC",805.272605614569,530.111327573107,588.671677691219,656.244105381192,703.916498423513,745.448289521652,781.14266357548,812.844110629533,842.749213115302
"309","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|HFC|HFC125",123.619932561012,56.1585891597187,61.552375350441,69.5181321273116,74.4471136505374,78.6355882936637,82.1396312162492,85.3331056704273,88.5079148283999
"310","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|HFC|HFC134a",210.672579992196,168.003568817277,173.026700980883,185.873055586479,197.397746557187,208.134761326432,217.224737627105,224.886091307707,231.088179752833
"311","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|HFC|HFC143a",54.5853274299576,47.1746513349551,57.1591899018278,65.5987464832815,71.295635836946,76.1180051104867,80.3750884291482,84.3872293059876,88.4553491881002
"312","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|HFC|HFC227ea",4.22893075758597,4.32546314457243,4.3180598699062,4.21924326226505,4.05982271323461,3.87092563807171,3.66665485075969,3.45753770347827,3.26269691311044
"313","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|HFC|HFC23",0,0,0,0,0,0,0,0,0
"314","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|HFC|HFC245fa",19.4434076603034,21.7675292585308,25.1253871567291,27.5978649369919,29.9629944653026,32.1264880254837,34.0119786304758,35.1911002491785,35.9319067875995
"315","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|HFC|HFC32",75.3442068376743,4.06491785981781,0.461109840695759,0.486670730834034,0.158613391682695,0.10480629640714,0.163271635441171,0.258316825827937,0.3747082173974
"316","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|HFC|HFC43-10",0.922651114618191,0.979072556964963,1.02743094346789,1.06755407122818,1.10260525546783,1.13016850865169,1.14703987109175,1.15213095696778,1.14572473026155
"317","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|Kyoto Gases",56811.3261569073,34271.0309798076,25808.7483086505,19498.6664359996,16516.4143548433,12743.326866653,10031.6917709108,8743.73851289229,7764.15311981278
"318","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|N2O",9765.8621934397,9262.01855578846,8854.75959964962,8321.32793847609,8013.64129640292,7563.73972958702,7043.30753831819,6902.80251682417,6730.11849925751
"319","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|N2O|AFOLU",7194.4202,6704.19785948447,6462.09819912926,6245.29101970162,6065.4145593365,5877.05849269012,5860.6404618222,5781.08706955019,5680.86871585803
"320","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|N2O|AFOLU|Agriculture",4680.2218,4436.18640188575,4393.41532564861,4347.1923806302,4290.87906284364,4217.43371742835,4254.78549522417,4225.80191414961,4180.56156787243
"321","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|N2O|AFOLU|Agriculture|Livestock|Manure Management",566.3055,517.143567390188,483.320953675424,446.470767376861,422.708983539003,399.605824103767,392.234100425591,383.823148879111,374.043077444496
"322","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|N2O|AFOLU|Agriculture|Managed Soils",4113.9163,3919.04283449556,3910.09437197318,3900.72161325333,3868.17007930463,3817.82789332458,3862.55139479858,3841.9787652705,3806.51849042794
"323","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|N2O|Energy",1799.7264266225,1683.62434846545,1430.31753530237,1177.15864975841,1094.39910119366,934.932008183801,808.94891552041,752.551660693745,686.964062270381
