"Country","Year","Fuel","Value"
"PH",1994,"BWR",0
"PH",1995,"BWR",0
"PH",1996,"BWR",0
"PH",1997,"BWR",0
"PH",1998,"BWR",0
"PH",1999,"BWR",0
"PH",2000,"BWR",0
"PH",2001,"BWR",0
"PH",2002,"BWR",0
"PH",2003,"BWR",0
"PH",2004,"BWR",0
"PH",2005,"BWR",0
"PH",2006,"BWR",0
"PH",2007,"BWR",0
"PH",2008,"BWR",0
"PH",2009,"BWR",7
"PH",2010,"BWR",20
"PH",2011,"BWR",94
"PH",2012,"BWR",164
"PH",2013,"BWR",182
"PH",2014,"BWR",163
"PH",2015,"BWR",348
"PH",2016,"BWR",717
"PH",2017,"BWR",1002.656
"PH",2018,"BWR",1094.019
"PH",2019,"BWR",1027.715
"PH",2020,"BWR",1251.717
"PK",1971,"BWR",0
"PK",1972,"BWR",0
"PK",1973,"BWR",0
"PK",1974,"BWR",0
"PK",1975,"BWR",0
"PK",1976,"BWR",0
"PK",1977,"BWR",0
"PK",1978,"BWR",0
"PK",1979,"BWR",0
"PK",1980,"BWR",0
"PK",1981,"BWR",0
"PK",1982,"BWR",0
"PK",1983,"BWR",0
"PK",1984,"BWR",0
"PK",1985,"BWR",0
"PK",1986,"BWR",0
"PK",1987,"BWR",0
"PK",1988,"BWR",0
"PK",1989,"BWR",0
"PK",1990,"BWR",0
"PK",1991,"BWR",0
"PK",1992,"BWR",0
"PK",1993,"BWR",0
"PK",1994,"BWR",0
"PK",1995,"BWR",0
"PK",1996,"BWR",0
"PK",1997,"BWR",0
"PK",1998,"BWR",0
"PK",1999,"BWR",0
"PK",2000,"BWR",0
"PK",2001,"BWR",0
"PK",2002,"BWR",0
"PK",2003,"BWR",0
"PK",2004,"BWR",0
"PK",2005,"BWR",0
"PK",2006,"BWR",0
"PK",2007,"BWR",0
"PK",2008,"BWR",0
"PK",2009,"BWR",0
"PK",2010,"BWR",0
"PK",2011,"BWR",0
"PK",2012,"BWR",0
"PK",2013,"BWR",0
"PK",2014,"BWR",0
"PK",2015,"BWR",556
"PK",2016,"BWR",712
"PK",2017,"BWR",988
"PK",2018,"BWR",891
"PK",2019,"BWR",565
"PK",2020,"BWR",562.363
"PL",1960,"BWR",10
"PL",1961,"BWR",11
"PL",1962,"BWR",18
"PL",1963,"BWR",14
"PL",1964,"BWR",16
"PL",1965,"BWR",26
"PL",1966,"BWR",38
"PL",1967,"BWR",44
"PL",1968,"BWR",47
"PL",1969,"BWR",84
"PL",1970,"BWR",59
"PL",1971,"BWR",101
"PL",1972,"BWR",185
"PL",1973,"BWR",223
"PL",1974,"BWR",235
"PL",1975,"BWR",211
"PL",1976,"BWR",183
"PL",1977,"BWR",265
"PL",1978,"BWR",262
"PL",1979,"BWR",240
"PL",1980,"BWR",248
"PL",1981,"BWR",269
"PL",1982,"BWR",269
"PL",1983,"BWR",362
"PL",1984,"BWR",345
"PL",1985,"BWR",397
"PL",1986,"BWR",368
"PL",1987,"BWR",193
"PL",1988,"BWR",94
"PL",1989,"BWR",103
"PL",1990,"BWR",55
"PL",1991,"BWR",83
"PL",1992,"BWR",111
"PL",1993,"BWR",61
"PL",1994,"BWR",51
"PL",1995,"BWR",67
"PL",1996,"BWR",133
"PL",1997,"BWR",169
"PL",1998,"BWR",220
"PL",1999,"BWR",193
"PL",2000,"BWR",221
"PL",2001,"BWR",444
"PL",2002,"BWR",427
"PL",2003,"BWR",455
"PL",2004,"BWR",983
"PL",2005,"BWR",1511
"PL",2006,"BWR",1993
"PL",2007,"BWR",2556
"PL",2008,"BWR",3619
"PL",2009,"BWR",5226
"PL",2010,"BWR",6304
"PL",2011,"BWR",7601
"PL",2012,"BWR",10094
"PL",2013,"BWR",8623
"PL",2014,"BWR",9977
"PL",2015,"BWR",9936
"PL",2016,"BWR",7955
"PL",2017,"BWR",6488.041
"PL",2018,"BWR",6547.908
"PL",2019,"BWR",7682.984
"PL",2020,"BWR",8350.26
"PL",2021,"BWR",7925.422
"PT",1960,"BWR",45
"PT",1961,"BWR",54
"PT",1962,"BWR",58
"PT",1963,"BWR",75
"PT",1964,"BWR",20
"PT",1965,"BWR",207
"PT",1966,"BWR",200
"PT",1967,"BWR",192
"PT",1968,"BWR",228
"PT",1969,"BWR",280
"PT",1970,"BWR",186
"PT",1971,"BWR",143
"PT",1972,"BWR",113
"PT",1973,"BWR",200
"PT",1974,"BWR",180
"PT",1975,"BWR",236
"PT",1976,"BWR",230
"PT",1977,"BWR",234
"PT",1978,"BWR",232
"PT",1979,"BWR",258
"PT",1980,"BWR",319
"PT",1981,"BWR",311
"PT",1982,"BWR",353
"PT",1983,"BWR",405
"PT",1984,"BWR",370
"PT",1985,"BWR",544
"PT",1986,"BWR",604
"PT",1987,"BWR",613
"PT",1988,"BWR",651
"PT",1989,"BWR",661
"PT",1990,"BWR",689
"PT",1991,"BWR",808
"PT",1992,"BWR",882
"PT",1993,"BWR",901
"PT",1994,"BWR",934
"PT",1995,"BWR",988
"PT",1996,"BWR",960
"PT",1997,"BWR",1037
"PT",1998,"BWR",1022
"PT",1999,"BWR",1160
"PT",2000,"BWR",1296
"PT",2001,"BWR",1345
"PT",2002,"BWR",1473
"PT",2003,"BWR",1391
"PT",2004,"BWR",1542.254
"PT",2005,"BWR",1682.139
"PT",2006,"BWR",1704.79
"PT",2007,"BWR",1863.624
"PT",2008,"BWR",1852.625
"PT",2009,"BWR",2085.724
"PT",2010,"BWR",2614.504
"PT",2011,"BWR",2923.868
"PT",2012,"BWR",2950.025
"PT",2013,"BWR",3050.647
"PT",2014,"BWR",3048.459
"PT",2015,"BWR",3103.962
"PT",2016,"BWR",3070.804
"PT",2017,"BWR",3220.296
"PT",2018,"BWR",3155.846
"PT",2019,"BWR",3363.231
"PT",2020,"BWR",3785.748
"PT",2021,"BWR",3818.275
"PY",1971,"BWR",38
"PY",1972,"BWR",35
"PY",1973,"BWR",40
"PY",1974,"BWR",42
"PY",1975,"BWR",34
"PY",1976,"BWR",38
"PY",1977,"BWR",36
"PY",1978,"BWR",20
"PY",1979,"BWR",38
"PY",1980,"BWR",41
"PY",1981,"BWR",46
"PY",1982,"BWR",27
"PY",1983,"BWR",33
"PY",1984,"BWR",37
"PY",1985,"BWR",37
"PY",1986,"BWR",28
"PY",1987,"BWR",30
"PY",1988,"BWR",28
"PY",1989,"BWR",22
"PY",1990,"BWR",19
"PY",1991,"BWR",16
"PY",1992,"BWR",14
"PY",1993,"BWR",28
"PY",1994,"BWR",16
"PY",1995,"BWR",26
"PY",1996,"BWR",32
"PY",1997,"BWR",36
"PY",1998,"BWR",36
"PY",1999,"BWR",36
"PY",2000,"BWR",0
"PY",2001,"BWR",0
"PY",2002,"BWR",0
"PY",2003,"BWR",0
"PY",2004,"BWR",0
"PY",2005,"BWR",0
"PY",2006,"BWR",0
"PY",2007,"BWR",0
"PY",2008,"BWR",0
"PY",2009,"BWR",0
"PY",2010,"BWR",0
"PY",2011,"BWR",0
"PY",2012,"BWR",0
"PY",2013,"BWR",0
"PY",2014,"BWR",0
"PY",2015,"BWR",0
"PY",2016,"BWR",0
"PY",2017,"BWR",0
"PY",2018,"BWR",0
"PY",2019,"BWR",0
"PY",2020,"BWR",0
"PY",2021,"BWR",0
"QA",1971,"BWR",0
"QA",1972,"BWR",0
"QA",1973,"BWR",0
"QA",1974,"BWR",0
"QA",1975,"BWR",0
"QA",1976,"BWR",0
"QA",1977,"BWR",0
"QA",1978,"BWR",0
"QA",1979,"BWR",0
"QA",1980,"BWR",0
"QA",1981,"BWR",0
"QA",1982,"BWR",0
"QA",1983,"BWR",0
"QA",1984,"BWR",0
"QA",1985,"BWR",0
"QA",1986,"BWR",0
"QA",1987,"BWR",0
"QA",1988,"BWR",0
"QA",1989,"BWR",0
"QA",1990,"BWR",0
"QA",1991,"BWR",0
"QA",1992,"BWR",0
"QA",1993,"BWR",0
"QA",1994,"BWR",0
"QA",1995,"BWR",0
"QA",1996,"BWR",0
"QA",1997,"BWR",0
"QA",1998,"BWR",0
"QA",1999,"BWR",0
"QA",2000,"BWR",0
"QA",2001,"BWR",0
"QA",2002,"BWR",0
"QA",2003,"BWR",0
"QA",2004,"BWR",0
"QA",2005,"BWR",0
"QA",2006,"BWR",0
"QA",2007,"BWR",0
"QA",2008,"BWR",0
"QA",2009,"BWR",0
"QA",2010,"BWR",0
"QA",2011,"BWR",0
"QA",2012,"BWR",0
"QA",2013,"BWR",0
"QA",2014,"BWR",0
"QA",2015,"BWR",0
"QA",2016,"BWR",0
"QA",2017,"BWR",0
"QA",2018,"BWR",0
"QA",2019,"BWR",0
"QA",2020,"BWR",0
"RO",1971,"BWR",0
"RO",1972,"BWR",0
"RO",1973,"BWR",0
"RO",1974,"BWR",0
"RO",1975,"BWR",0
"RO",1976,"BWR",0
"RO",1977,"BWR",0
"RO",1978,"BWR",0
"RO",1979,"BWR",0
"RO",1980,"BWR",0
"RO",1981,"BWR",0
"RO",1982,"BWR",0
"RO",1983,"BWR",0
"RO",1984,"BWR",0
"RO",1985,"BWR",0
"RO",1986,"BWR",0
"RO",1987,"BWR",0
"RO",1988,"BWR",0
"RO",1989,"BWR",0
"RO",1990,"BWR",0
"RO",1991,"BWR",0
"RO",1992,"BWR",2
"RO",1993,"BWR",1
"RO",1994,"BWR",0
"RO",1995,"BWR",0
"RO",1996,"BWR",0
"RO",1997,"BWR",11
"RO",1998,"BWR",11
"RO",1999,"BWR",0
"RO",2000,"BWR",0
"RO",2001,"BWR",0
"RO",2002,"BWR",3
"RO",2003,"BWR",3
"RO",2004,"BWR",4
"RO",2005,"BWR",6
"RO",2006,"BWR",4
"RO",2007,"BWR",35
"RO",2008,"BWR",24
"RO",2009,"BWR",10
"RO",2010,"BWR",111
"RO",2011,"BWR",198
"RO",2012,"BWR",212
"RO",2013,"BWR",252
"RO",2014,"BWR",505
"RO",2015,"BWR",524
"RO",2016,"BWR",531
"RO",2017,"BWR",525.168
"RO",2018,"BWR",437.13
"RO",2019,"BWR",504.144
"RO",2020,"BWR",546.537
"RO",2021,"BWR",551
"RS",1990,"BWR",0
"RS",1991,"BWR",0
"RS",1992,"BWR",0
"RS",1993,"BWR",0
"RS",1994,"BWR",0
"RS",1995,"BWR",0
"RS",1996,"BWR",0
"RS",1997,"BWR",0
"RS",1998,"BWR",0
"RS",1999,"BWR",0
"RS",2000,"BWR",0
"RS",2001,"BWR",0
"RS",2002,"BWR",0
"RS",2003,"BWR",0
"RS",2004,"BWR",0
"RS",2005,"BWR",0
"RS",2006,"BWR",0
"RS",2007,"BWR",0
"RS",2008,"BWR",0
"RS",2009,"BWR",0
"RS",2010,"BWR",0
"RS",2011,"BWR",0
"RS",2012,"BWR",6
"RS",2013,"BWR",20.001
"RS",2014,"BWR",22.001
"RS",2015,"BWR",23.001
"RS",2016,"BWR",34.001
"RS",2017,"BWR",75.188
"RS",2018,"BWR",101.722
"RS",2019,"BWR",138.123
"RS",2020,"BWR",192.447
"RS",2021,"BWR",245.003
"RU",1990,"BWR",37
"RU",1991,"BWR",36
"RU",1992,"BWR",34
"RU",1993,"BWR",32
"RU",1994,"BWR",30
"RU",1995,"BWR",29
"RU",1996,"BWR",29
"RU",1997,"BWR",28
"RU",1998,"BWR",28
"RU",1999,"BWR",30
"RU",2000,"BWR",22
"RU",2001,"BWR",23
"RU",2002,"BWR",17
"RU",2003,"BWR",42
"RU",2004,"BWR",42
"RU",2005,"BWR",41
"RU",2006,"BWR",44
"RU",2007,"BWR",14
"RU",2008,"BWR",24
"RU",2009,"BWR",33
"RU",2010,"BWR",36
"RU",2011,"BWR",35
"RU",2012,"BWR",45
"RU",2013,"BWR",37
"RU",2014,"BWR",32
"RU",2015,"BWR",30
"RU",2016,"BWR",32
"RU",2017,"BWR",84.179
"RU",2018,"BWR",72.517
"RU",2019,"BWR",0.109
"RU",2020,"BWR",0.136
"RU",2021,"BWR",0.143
"RW",1971,"BWR",0
"RW",1972,"BWR",0
"RW",1973,"BWR",0
"RW",1974,"BWR",0
"RW",1975,"BWR",0
"RW",1976,"BWR",0
"RW",1977,"BWR",0
"RW",1978,"BWR",0
"RW",1979,"BWR",0
"RW",1980,"BWR",0
"RW",1981,"BWR",0
"RW",1982,"BWR",0
"RW",1983,"BWR",0
"RW",1984,"BWR",0
"RW",1985,"BWR",0
"RW",1986,"BWR",0
"RW",1987,"BWR",0
"RW",1988,"BWR",0
"RW",1989,"BWR",0
"RW",1990,"BWR",0
"RW",1991,"BWR",0
"RW",1992,"BWR",0
"RW",1993,"BWR",0
"RW",1994,"BWR",0
"RW",1995,"BWR",0
"RW",1996,"BWR",0
"RW",1997,"BWR",0
"RW",1998,"BWR",0
"RW",1999,"BWR",0
"RW",2000,"BWR",1
"RW",2001,"BWR",1
"RW",2002,"BWR",1
"RW",2003,"BWR",1
"RW",2004,"BWR",1
"RW",2005,"BWR",1
"RW",2006,"BWR",1
"RW",2007,"BWR",2
"RW",2008,"BWR",1
"RW",2009,"BWR",2
"RW",2010,"BWR",2
"RW",2011,"BWR",2
"RW",2012,"BWR",2
"RW",2013,"BWR",2
"RW",2014,"BWR",2
"RW",2015,"BWR",2
"RW",2016,"BWR",2
"RW",2017,"BWR",2.158
"RW",2018,"BWR",2.158
"RW",2019,"BWR",2.158
"RW",2020,"BWR",2.158
"SA",1971,"BWR",0
"SA",1972,"BWR",0
"SA",1973,"BWR",0
"SA",1974,"BWR",0
"SA",1975,"BWR",0
"SA",1976,"BWR",0
"SA",1977,"BWR",0
"SA",1978,"BWR",0
"SA",1979,"BWR",0
"SA",1980,"BWR",0
"SA",1981,"BWR",0
"SA",1982,"BWR",0
"SA",1983,"BWR",0
"SA",1984,"BWR",0
"SA",1985,"BWR",0
"SA",1986,"BWR",0
"SA",1987,"BWR",0
"SA",1988,"BWR",0
"SA",1989,"BWR",0
"SA",1990,"BWR",0
"SA",1991,"BWR",0
"SA",1992,"BWR",0
"SA",1993,"BWR",0
"SA",1994,"BWR",0
"SA",1995,"BWR",0
"SA",1996,"BWR",0
"SA",1997,"BWR",0
"SA",1998,"BWR",0
"SA",1999,"BWR",0
"SA",2000,"BWR",0
"SA",2001,"BWR",0
"SA",2002,"BWR",0
"SA",2003,"BWR",0
"SA",2004,"BWR",0
"SA",2005,"BWR",0
"SA",2006,"BWR",0
"SA",2007,"BWR",0
"SA",2008,"BWR",0
"SA",2009,"BWR",0
"SA",2010,"BWR",0
"SA",2011,"BWR",0
"SA",2012,"BWR",0
"SA",2013,"BWR",0
"SA",2014,"BWR",0
"SA",2015,"BWR",0
"SA",2016,"BWR",0
"SA",2017,"BWR",0
"SA",2018,"BWR",0
"SA",2019,"BWR",0
"SA",2020,"BWR",0
"SD",1971,"BWR",0
"SD",1972,"BWR",0
"SD",1973,"BWR",0
"SD",1974,"BWR",0
"SD",1975,"BWR",0
"SD",1976,"BWR",0
"SD",1977,"BWR",0
"SD",1978,"BWR",0
"SD",1979,"BWR",0
"SD",1980,"BWR",0
"SD",1981,"BWR",0
"SD",1982,"BWR",0
"SD",1983,"BWR",0
"SD",1984,"BWR",0
"SD",1985,"BWR",0
"SD",1986,"BWR",0
"SD",1987,"BWR",0
"SD",1988,"BWR",0
"SD",1989,"BWR",0
"SD",1990,"BWR",0
"SD",1991,"BWR",0
"SD",1992,"BWR",0
"SD",1993,"BWR",0
"SD",1994,"BWR",0
"SD",1995,"BWR",0
"SD",1996,"BWR",0
"SD",1997,"BWR",0
"SD",1998,"BWR",0
"SD",1999,"BWR",0
"SD",2000,"BWR",0
"SD",2001,"BWR",0
"SD",2002,"BWR",0
"SD",2003,"BWR",0
"SD",2004,"BWR",0
"SD",2005,"BWR",0
"SD",2006,"BWR",0
"SD",2007,"BWR",0
"SD",2008,"BWR",0
"SD",2009,"BWR",0
"SD",2010,"BWR",0
"SD",2011,"BWR",0
"SD",2012,"BWR",0
"SD",2013,"BWR",0
"SD",2014,"BWR",0
"SD",2015,"BWR",0
"SD",2016,"BWR",0
"SD",2017,"BWR",0
"SD",2018,"BWR",0
"SD",2019,"BWR",0
"SD",2020,"BWR",0
"SE",1960,"BWR",0
"SE",1961,"BWR",0
"SE",1962,"BWR",0
"SE",1963,"BWR",0
"SE",1964,"BWR",0
"SE",1965,"BWR",0
"SE",1966,"BWR",0
"SE",1967,"BWR",0
"SE",1968,"BWR",0
"SE",1969,"BWR",0
"SE",1970,"BWR",130
"SE",1971,"BWR",160
"SE",1972,"BWR",226
"SE",1973,"BWR",399
"SE",1974,"BWR",357
"SE",1975,"BWR",310
"SE",1976,"BWR",354
"SE",1977,"BWR",360
"SE",1978,"BWR",276
"SE",1979,"BWR",347
"SE",1980,"BWR",721
"SE",1981,"BWR",921
"SE",1982,"BWR",1002
"SE",1983,"BWR",1447
"SE",1984,"BWR",1848
"SE",1985,"BWR",1802
"SE",1986,"BWR",1980
"SE",1987,"BWR",1959
"SE",1988,"BWR",2041
"SE",1989,"BWR",2189
"SE",1990,"BWR",1943
"SE",1991,"BWR",1860
"SE",1992,"BWR",2010
"SE",1993,"BWR",2171
"SE",1994,"BWR",2229
"SE",1995,"BWR",2354
"SE",1996,"BWR",2118
"SE",1997,"BWR",2773
"SE",1998,"BWR",2780
"SE",1999,"BWR",2697
"SE",2000,"BWR",4098
"SE",2001,"BWR",3777
"SE",2002,"BWR",4175
"SE",2003,"BWR",4510
"SE",2004,"BWR",7201
"SE",2005,"BWR",7491
"SE",2006,"BWR",8359
"SE",2007,"BWR",9836
"SE",2008,"BWR",10337
"SE",2009,"BWR",11460
"SE",2010,"BWR",12192
"SE",2011,"BWR",11536
"SE",2012,"BWR",12194
"SE",2013,"BWR",11450
"SE",2014,"BWR",10696
"SE",2015,"BWR",10765
"SE",2016,"BWR",11487
"SE",2017,"BWR",12076
"SE",2018,"BWR",11913
"SE",2019,"BWR",13036
"SE",2020,"BWR",11177
"SE",2021,"BWR",12166
"SG",1971,"BWR",0
"SG",1972,"BWR",0
"SG",1973,"BWR",0
"SG",1974,"BWR",0
"SG",1975,"BWR",0
"SG",1976,"BWR",0
"SG",1977,"BWR",0
"SG",1978,"BWR",0
"SG",1979,"BWR",0
"SG",1980,"BWR",0
"SG",1981,"BWR",0
"SG",1982,"BWR",0
"SG",1983,"BWR",0
"SG",1984,"BWR",0
"SG",1985,"BWR",0
"SG",1986,"BWR",85
"SG",1987,"BWR",85
"SG",1988,"BWR",85
"SG",1989,"BWR",85
"SG",1990,"BWR",85
"SG",1991,"BWR",245
"SG",1992,"BWR",245
"SG",1993,"BWR",245
"SG",1994,"BWR",245
"SG",1995,"BWR",245
"SG",1996,"BWR",245
"SG",1997,"BWR",245
"SG",1998,"BWR",245
"SG",1999,"BWR",245
"SG",2000,"BWR",245
"SG",2001,"BWR",473
"SG",2002,"BWR",473
"SG",2003,"BWR",495
"SG",2004,"BWR",479
"SG",2005,"BWR",478
"SG",2006,"BWR",477
"SG",2007,"BWR",487
"SG",2008,"BWR",524
"SG",2009,"BWR",532
"SG",2010,"BWR",587
"SG",2011,"BWR",603
"SG",2012,"BWR",625
"SG",2013,"BWR",725
"SG",2014,"BWR",785
"SG",2015,"BWR",854
"SG",2016,"BWR",842
"SG",2017,"BWR",845.554
"SG",2018,"BWR",849.857
"SG",2019,"BWR",846.233
"SG",2020,"BWR",775.93
"SG",2021,"BWR",776.525
"SI",1990,"BWR",0
"SI",1991,"BWR",0
"SI",1992,"BWR",0
"SI",1993,"BWR",0
"SI",1994,"BWR",0
"SI",1995,"BWR",0
"SI",1996,"BWR",0
"SI",1997,"BWR",0
"SI",1998,"BWR",0
"SI",1999,"BWR",31
"SI",2000,"BWR",70
"SI",2001,"BWR",72
"SI",2002,"BWR",102
"SI",2003,"BWR",122
"SI",2004,"BWR",121
"SI",2005,"BWR",114
"SI",2006,"BWR",112
"SI",2007,"BWR",113
"SI",2008,"BWR",289
"SI",2009,"BWR",188
"SI",2010,"BWR",218
"SI",2011,"BWR",253
"SI",2012,"BWR",267
"SI",2013,"BWR",262
"SI",2014,"BWR",258
"SI",2015,"BWR",267
"SI",2016,"BWR",281
"SI",2017,"BWR",289.92
"SI",2018,"BWR",267.464
"SI",2019,"BWR",251.036
"SI",2020,"BWR",274.044
"SI",2021,"BWR",284.981
"SK",1971,"BWR",0
"SK",1972,"BWR",0
"SK",1973,"BWR",0
"SK",1974,"BWR",0
"SK",1975,"BWR",0
"SK",1976,"BWR",0
"SK",1977,"BWR",0
"SK",1978,"BWR",0
"SK",1979,"BWR",0
"SK",1980,"BWR",0
"SK",1981,"BWR",0
"SK",1982,"BWR",0
"SK",1983,"BWR",0
"SK",1984,"BWR",0
"SK",1985,"BWR",0
"SK",1986,"BWR",0
"SK",1987,"BWR",0
"SK",1988,"BWR",0
"SK",1989,"BWR",0
"SK",1990,"BWR",0
"SK",1991,"BWR",0
"SK",1992,"BWR",0
"SK",1993,"BWR",0
"SK",1994,"BWR",0
"SK",1995,"BWR",0
"SK",1996,"BWR",0
"SK",1997,"BWR",0
"SK",1998,"BWR",0
"SK",1999,"BWR",0
"SK",2000,"BWR",0
"SK",2001,"BWR",154
"SK",2002,"BWR",152
"SK",2003,"BWR",99
"SK",2004,"BWR",20
"SK",2005,"BWR",32
"SK",2006,"BWR",398
"SK",2007,"BWR",475
"SK",2008,"BWR",517
"SK",2009,"BWR",537
"SK",2010,"BWR",662
"SK",2011,"BWR",819
"SK",2012,"BWR",941
"SK",2013,"BWR",911
"SK",2014,"BWR",1417
"SK",2015,"BWR",1662
"SK",2016,"BWR",1731
"SK",2017,"BWR",1696
"SK",2018,"BWR",1625
"SK",2019,"BWR",1693
"SK",2020,"BWR",1673
"SK",2021,"BWR",1586
"SN",1971,"BWR",37
"SN",1972,"BWR",38
"SN",1973,"BWR",38
"SN",1974,"BWR",39
"SN",1975,"BWR",39
"SN",1976,"BWR",39
"SN",1977,"BWR",40
"SN",1978,"BWR",40
"SN",1979,"BWR",40
"SN",1980,"BWR",40
"SN",1981,"BWR",40
"SN",1982,"BWR",42
"SN",1983,"BWR",42
"SN",1984,"BWR",42
"SN",1985,"BWR",42
"SN",1986,"BWR",42
"SN",1987,"BWR",43
"SN",1988,"BWR",43
"SN",1989,"BWR",43
"SN",1990,"BWR",44
"SN",1991,"BWR",44
"SN",1992,"BWR",45
"SN",1993,"BWR",45
"SN",1994,"BWR",45
"SN",1995,"BWR",46
"SN",1996,"BWR",47
"SN",1997,"BWR",48
"SN",1998,"BWR",49
"SN",1999,"BWR",50
"SN",2000,"BWR",51
"SN",2001,"BWR",60
"SN",2002,"BWR",68
"SN",2003,"BWR",55
"SN",2004,"BWR",42
"SN",2005,"BWR",51
"SN",2006,"BWR",51
"SN",2007,"BWR",38
"SN",2008,"BWR",41
"SN",2009,"BWR",50
"SN",2010,"BWR",74
"SN",2011,"BWR",77
"SN",2012,"BWR",45
"SN",2013,"BWR",59
"SN",2014,"BWR",68
"SN",2015,"BWR",73
"SN",2016,"BWR",63
"SN",2017,"BWR",77.498
"SN",2018,"BWR",88.552
"SN",2019,"BWR",117.763
"SN",2020,"BWR",112.367
"SR",2000,"BWR",0
"SR",2001,"BWR",0
"SR",2002,"BWR",0
"SR",2003,"BWR",0
"SR",2004,"BWR",0
"SR",2005,"BWR",0
"SR",2006,"BWR",0
"SR",2007,"BWR",0
"SR",2008,"BWR",0
"SR",2009,"BWR",0
"SR",2010,"BWR",0
"SR",2011,"BWR",0
"SR",2012,"BWR",0
"SR",2013,"BWR",0
"SR",2014,"BWR",0
"SR",2015,"BWR",0
"SR",2016,"BWR",0
"SR",2017,"BWR",0
"SR",2018,"BWR",0
"SR",2019,"BWR",0
"SR",2020,"BWR",0
"SS",2012,"BWR",0
"SS",2013,"BWR",0
"SS",2014,"BWR",0
"SS",2015,"BWR",0
"SS",2016,"BWR",0
"SS",2017,"BWR",0
"SS",2018,"BWR",0
"SS",2019,"BWR",0
"SS",2020,"BWR",0
"SV",1971,"BWR",0
"SV",1972,"BWR",0
"SV",1973,"BWR",0
"SV",1974,"BWR",0
"SV",1975,"BWR",0
"SV",1976,"BWR",0
"SV",1977,"BWR",0
"SV",1978,"BWR",0
"SV",1979,"BWR",0
"SV",1980,"BWR",0
"SV",1981,"BWR",0
"SV",1982,"BWR",0
"SV",1983,"BWR",0
"SV",1984,"BWR",0
"SV",1985,"BWR",0
"SV",1986,"BWR",0
"SV",1987,"BWR",0
"SV",1988,"BWR",0
"SV",1989,"BWR",0
"SV",1990,"BWR",0
"SV",1991,"BWR",0
"SV",1992,"BWR",0
"SV",1993,"BWR",0
"SV",1994,"BWR",0
"SV",1995,"BWR",0
"SV",1996,"BWR",0
"SV",1997,"BWR",0
"SV",1998,"BWR",0
"SV",1999,"BWR",0
"SV",2000,"BWR",0
"SV",2001,"BWR",17
"SV",2002,"BWR",16
"SV",2003,"BWR",41
"SV",2004,"BWR",61
"SV",2005,"BWR",89
"SV",2006,"BWR",143
"SV",2007,"BWR",145
"SV",2008,"BWR",174
"SV",2009,"BWR",232
"SV",2010,"BWR",283
"SV",2011,"BWR",283
"SV",2012,"BWR",375
"SV",2013,"BWR",441
"SV",2014,"BWR",439
"SV",2015,"BWR",567
"SV",2016,"BWR",637
"SV",2017,"BWR",711.442
"SV",2018,"BWR",740.121
"SV",2019,"BWR",828.971
"SV",2020,"BWR",812.633
"SY",1971,"BWR",0
"SY",1972,"BWR",0
"SY",1973,"BWR",0
"SY",1974,"BWR",0
"SY",1975,"BWR",0
"SY",1976,"BWR",0
"SY",1977,"BWR",0
"SY",1978,"BWR",0
"SY",1979,"BWR",0
"SY",1980,"BWR",0
"SY",1981,"BWR",0
"SY",1982,"BWR",0
"SY",1983,"BWR",0
"SY",1984,"BWR",0
"SY",1985,"BWR",0
"SY",1986,"BWR",0
"SY",1987,"BWR",0
"SY",1988,"BWR",0
"SY",1989,"BWR",0
"SY",1990,"BWR",0
"SY",1991,"BWR",0
"SY",1992,"BWR",0
"SY",1993,"BWR",0
"SY",1994,"BWR",0
"SY",1995,"BWR",0
"SY",1996,"BWR",0
"SY",1997,"BWR",0
"SY",1998,"BWR",0
"SY",1999,"BWR",0
"SY",2000,"BWR",0
"SY",2001,"BWR",0
"SY",2002,"BWR",0
"SY",2003,"BWR",0
"SY",2004,"BWR",0
"SY",2005,"BWR",0
"SY",2006,"BWR",0
"SY",2007,"BWR",0
"SY",2008,"BWR",0
"SY",2009,"BWR",0
"SY",2010,"BWR",0
"SY",2011,"BWR",0
"SY",2012,"BWR",0
"SY",2013,"BWR",0
"SY",2014,"BWR",0
"SY",2015,"BWR",0
"SY",2016,"BWR",0
"SY",2017,"BWR",0
"SY",2018,"BWR",0
"SY",2019,"BWR",0
"SY",2020,"BWR",0
"SZ",1971,"BWR",0
"SZ",1972,"BWR",0
"SZ",1973,"BWR",0
"SZ",1974,"BWR",0
"SZ",1975,"BWR",0
"SZ",1976,"BWR",0
"SZ",1977,"BWR",0
"SZ",1978,"BWR",0
"SZ",1979,"BWR",0
"SZ",1980,"BWR",0
"SZ",1981,"BWR",0
"SZ",1982,"BWR",0
"SZ",1983,"BWR",0
"SZ",1984,"BWR",0
"SZ",1985,"BWR",0
"SZ",1986,"BWR",0
"SZ",1987,"BWR",0
"SZ",1988,"BWR",0
"SZ",1989,"BWR",0
"SZ",1990,"BWR",16
"SZ",1991,"BWR",17
"SZ",1992,"BWR",16
"SZ",1993,"BWR",15
"SZ",1994,"BWR",15
"SZ",1995,"BWR",13
"SZ",1996,"BWR",14
"SZ",1997,"BWR",16
"SZ",1998,"BWR",18
"SZ",1999,"BWR",18
"SZ",2000,"BWR",18
"SZ",2001,"BWR",21
"SZ",2002,"BWR",22
"SZ",2003,"BWR",22
"SZ",2004,"BWR",20
"SZ",2005,"BWR",20
"SZ",2006,"BWR",24
